umineko-aabf34.netlify.app/:1 Access to fetch at 'https://vldb.gsi.go.jp/sokuchi/geomag/api/declination?lat=34.0193106&lon=131.8361972' from origin 'https://umineko-aabf34.netlify.app' has been blocked by CORS policy: The 'Access-Control-Allow-Origin' header contains multiple values 'http://vldb.gsi.go.jp https://vldb.gsi.go.jp', but only one is allowed. Have the server send the header with a valid value.
vldb.gsi.go.jp/sokuchi/geomag/api/declination?lat=34.0193106&lon=131.8361972:1  Failed to load resource: net::ERR_FAILED
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.8 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.8 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.8 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.8 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=279.9 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.0 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.7 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.7 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=281.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=281.7 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=282.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=282.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=282.5 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=282.5 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=282.6 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=283.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=284.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=285.4 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=285.4 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=286.7 current=291.1 target=291.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=288.0 current=292.4 target=292.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=289.7 current=293.8 target=293.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=291.0 current=295.2 target=295.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=291.7 current=296.4 target=296.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=292.2 current=296.4 target=296.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=292.2 current=296.4 target=296.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=292.6 current=297.5 target=297.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=293.6 current=298.6 target=298.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=294.9 current=299.7 target=299.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=295.7 current=300.8 target=300.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=296.0 current=300.8 target=300.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=296.0 current=300.8 target=300.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=296.8 current=301.8 target=301.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=296.9 current=301.8 target=301.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=297.4 current=301.8 target=301.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=298.4 current=303.1 target=303.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=300.0 current=304.4 target=304.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=300.0 current=304.4 target=304.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=301.2 current=305.7 target=305.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=302.1 current=306.9 target=306.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=302.1 current=306.9 target=306.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=302.3 current=306.9 target=306.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=302.3 current=306.9 target=306.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=302.3 current=306.9 target=306.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=303.4 current=308.1 target=308.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=304.4 current=309.2 target=309.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=305.0 current=309.2 target=309.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=305.2 current=310.3 target=310.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=305.2 current=310.3 target=310.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=307.2 current=311.6 target=311.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=307.2 current=311.6 target=311.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=310.2 current=313.4 target=313.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=311.0 current=314.9 target=314.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=312.2 current=316.4 target=316.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=312.2 current=316.4 target=316.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=313.8 current=317.9 target=317.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=315.0 current=319.2 target=319.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=315.5 current=320.4 target=320.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=316.5 current=321.5 target=321.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=317.7 current=322.6 target=322.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=317.7 current=322.6 target=322.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=318.9 current=323.7 target=323.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=320.3 current=324.9 target=324.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=321.8 current=326.3 target=326.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=322.8 current=327.5 target=327.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=323.9 current=328.6 target=328.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=323.9 current=328.6 target=328.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=325.2 current=329.9 target=329.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=326.6 current=331.1 target=331.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=328.5 current=332.6 target=332.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=329.4 current=333.9 target=333.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=331.0 current=335.3 target=335.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=331.7 current=336.4 target=336.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=331.7 current=336.4 target=336.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=333.5 current=337.8 target=337.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=334.2 current=339.0 target=339.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=335.9 current=340.3 target=340.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=336.5 current=341.4 target=341.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=336.5 current=341.4 target=341.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=337.2 current=341.4 target=341.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=337.6 current=342.5 target=342.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=339.7 current=343.9 target=343.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=341.1 current=345.3 target=345.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=343.6 current=347.1 target=347.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=344.9 current=348.7 target=348.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=344.9 current=348.7 target=348.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=346.5 current=350.3 target=350.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=348.1 current=351.9 target=351.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=350.6 current=353.7 target=353.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=353.3 current=355.9 target=355.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=355.7 current=358.1 target=358.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=355.7 current=358.1 target=358.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=357.3 current=0.1 target=0.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=359.2 current=2.1 target=2.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=1.5 current=4.1 target=4.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=4.0 current=6.4 target=6.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=6.0 current=8.5 target=8.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=6.0 current=8.5 target=8.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=9.8 current=11.1 target=11.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=11.6 current=13.5 target=13.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=13.7 current=15.8 target=15.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=15.7 current=18.0 target=18.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=17.7 current=20.2 target=20.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=17.7 current=20.2 target=20.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=19.4 current=22.2 target=22.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=21.4 current=24.2 target=24.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=23.3 current=26.2 target=26.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=25.8 current=28.3 target=28.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=28.0 current=30.5 target=30.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=28.0 current=30.5 target=30.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=29.4 current=32.4 target=32.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=31.7 current=34.4 target=34.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=34.3 current=36.6 target=36.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=36.2 current=38.8 target=38.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=38.1 current=40.8 target=40.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=38.1 current=40.8 target=40.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=39.4 current=42.6 target=42.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=41.0 current=44.4 target=44.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=42.4 current=46.0 target=46.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=44.2 current=47.7 target=47.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=44.2 current=47.7 target=47.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=45.7 current=49.4 target=49.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=47.6 current=51.1 target=51.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=48.9 current=52.7 target=52.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=50.5 current=54.3 target=54.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=51.4 current=55.7 target=55.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.4 current=56.9 target=56.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.4 current=56.9 target=56.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.7 current=56.9 target=56.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=53.0 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.7 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.9 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.9 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.7 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=52.6 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=51.8 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=51.1 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=49.8 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=49.8 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=48.8 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=47.4 current=58.0 target=58.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=46.3 current=56.7 target=56.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=45.5 current=55.6 target=55.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=44.2 current=54.4 target=54.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=44.2 current=54.4 target=54.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=42.3 current=53.1 target=53.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=40.7 current=51.6 target=51.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=38.6 current=49.9 target=49.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=36.8 current=48.3 target=48.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=32.4 current=45.7 target=45.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=29.9 current=43.2 target=43.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=27.6 current=40.8 target=40.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=25.2 current=38.4 target=38.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=23.4 current=36.1 target=36.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=21.4 current=34.0 target=34.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=19.5 current=31.9 target=31.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=17.2 current=29.7 target=29.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=15.2 current=27.6 target=27.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=12.7 current=25.4 target=25.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=10.6 current=23.2 target=23.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=10.6 current=23.2 target=23.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=8.3 current=21.0 target=21.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=6.7 current=18.9 target=18.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=5.1 current=17.0 target=17.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=3.8 current=15.3 target=15.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=1.8 current=13.5 target=13.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=0.4 current=11.8 target=11.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=0.4 current=11.8 target=11.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=358.6 current=10.1 target=10.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=356.8 current=8.4 target=8.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=354.5 current=6.5 target=6.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=353.6 current=4.9 target=4.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=353.6 current=4.9 target=4.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=351.4 current=3.1 target=3.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=349.6 current=1.3 target=1.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=349.6 current=1.3 target=1.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=346.2 current=357.7 target=357.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=344.6 current=356.1 target=356.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=344.6 current=356.1 target=356.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=343.3 current=354.5 target=354.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=341.8 current=352.9 target=352.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=340.2 current=351.4 target=351.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=338.2 current=349.7 target=349.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=336.3 current=347.9 target=347.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=334.3 current=346.1 target=346.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=334.3 current=346.1 target=346.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=332.6 current=344.3 target=344.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=332.6 current=344.3 target=344.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=329.0 current=340.7 target=340.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=327.3 current=338.9 target=338.9
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=325.6 current=337.2 target=337.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=325.6 current=337.2 target=337.2
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=323.9 current=335.4 target=335.4
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=322.2 current=333.7 target=333.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=320.4 current=332.0 target=332.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=318.8 current=330.3 target=330.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=318.8 current=330.3 target=330.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=315.4 current=328.1 target=328.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=313.8 current=326.0 target=326.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=312.8 current=324.3 target=324.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=312.3 current=323.0 target=323.0
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=311.6 current=321.8 target=321.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=311.6 current=321.8 target=321.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=311.2 current=321.8 target=321.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=310.3 current=320.6 target=320.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=309.4 current=319.5 target=319.5
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=308.1 current=318.3 target=318.3
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=306.7 current=317.1 target=317.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=306.7 current=317.1 target=317.1
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=305.4 current=315.8 target=315.8
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=304.5 current=314.7 target=314.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=303.9 current=314.7 target=314.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=304.1 current=314.7 target=314.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=303.9 current=314.7 target=314.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=303.9 current=314.7 target=314.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=303.5 current=313.6 target=313.6
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=302.9 current=313.6 target=313.6
